stabf,g4,g3,g2,g1,p4,p3,p2,p1,tau4,tau3,tau2,tau1
unstable,0.10452171953626599,0.8350409992279941,0.7350063631163319,0.6058610175844681,-0.8219234112958309,-1.4961910161636103,-1.85667733220051,4.17479175965995,7.6700018292098,8.250217751321651,7.40433024800159,5.12924730676524
stable,0.386956585991681,0.228153158619561,0.155738574487906,0.632444288215629,-0.7548176928575849,-0.698714055875933,-1.26281318178545,2.7163449305189706,3.7912628813889904,7.173658953768769,3.02024663220039,3.95009245279657
unstable,0.535145164959107,0.70351011998062,0.40777724159873,0.368458927890067,-1.18766377477342,-0.645693164959934,-1.1365398042563502,2.9698967439897,7.58381790477842,3.95500856074919,8.62143262023646,1.29037200413995
stable,0.484389231014131,0.699757872659519,0.9522512421469058,0.33524538711506396,-1.67680710254817,-0.685938944933994,-1.4065530513229998,3.76929909880516,6.36202515134217,0.7849190510833399,1.2054694624537,2.29876560097289
unstable,0.635313751261515,0.8949432330207421,0.6172060157220219,0.990813001768257,-1.2379943527311599,-0.7689487831856009,-1.58816669856268,3.5951098344794397,1.6449116950564298,6.03298798786893,4.72579707482614,1.7880288651603002
unstable,0.18188882610174398,0.339354546934891,0.631996658331132,0.656217934148895,-0.566906195286824,-0.759482344195363,-0.980846301793621,2.30723484127581,2.77006507151591,3.9691396013676,8.062070147600059,8.19640719213298
unstable,0.86553551236508,0.862737623570951,0.706308178431906,0.330673216335388,-1.70192145705407,-1.33799509607162,-1.71732290969022,4.75723946281591,4.2779090890413904,8.86066154210413,5.5682027819202995,9.78477860446023
unstable,0.12231334887240301,0.6539494007930079,0.503231308858187,0.710615431091915,-1.3735050391014099,-1.5426951251400398,-1.0715588868318,3.98775905107325,8.67118437457286,1.4838768866849599,6.7793351698947,9.801329630469029
unstable,0.950849474846667,0.844244601350027,0.0740199314315291,0.0597575831909222,-1.18934049550771,-1.58483730771027,-1.923478695693,4.69765649891098,7.09272489185727,5.9527233563788196,3.9324353203153395,1.10785912504729
stable,0.43059290352692103,0.052773150648029996,0.26468399086228,0.11262941248554302,-0.569626133551344,-0.940073617507285,-1.21606835575877,2.7257681068174,3.65819803557891,9.21878276014593,6.59261502910391,0.8943383494475742
stable,0.545371300455645,0.14537321837307401,0.605081116477595,0.525595641009903,-0.712008630863775,-1.72880224350373,-1.0059390276926299,3.4467499020601404,2.57926245813096,7.4502232640874695,2.5378847373691498,3.4892704536954504
stable,0.7766787860797042,0.252691194436498,0.6647325451962299,0.525816240220366,-1.92422629320279,-1.4646576342718798,-1.8615124238221599,5.25039635129683,3.1568624328696204,2.5470791670670696,0.671612634781725,5.86204404959141
stable,0.522169727945372,0.9081191143996279,0.7823044674880358,0.0681696829221665,-1.0423509679140401,-1.83866540713303,-1.61272848122163,4.493744856268701,3.0645769308488195,2.26751930808279,0.9940893243080591,1.6244313808925501
unstable,0.7449739509067209,0.49272538091353796,0.856543773386013,0.241393494309423,-1.72629772107905,-1.3383720436448898,-0.720166812503501,3.78483657722744,5.53981356966194,9.58683606013275,7.874711673228361,5.06093703373525
unstable,0.48293575077651096,0.42506563522278296,0.0811059974700701,0.7363501829779309,-0.7684116431413449,-1.11413519684275,-1.4188729153734498,3.30141975535755,7.9310524567231395,2.5373800433197404,2.7081074040126802,9.79004599984181
unstable,0.201154591205393,0.350127080589315,0.7467628784493711,0.907856108027803,-0.880820570400043,-0.7487452221161801,-1.3661055345016202,2.9956713270178397,3.86735331626635,8.90937071703896,5.9519423335545705,6.33840240921257
stable,0.29174997148794,0.5540987699138921,0.489247101933345,0.17147172907023697,-1.2194508725443702,-0.9474537468804158,-1.28663781201631,3.4535424314411003,2.89415402221916,6.4089036600417995,3.53848641345429,3.6209326603079903
stable,0.76760669985499,0.23857304026228301,0.48192739884648905,0.157237866940396,-1.54340282266251,-0.9920959315137242,-0.504648866244673,3.04014762042091,9.737279120517211,5.06336274555359,1.5473429205594,0.787858135869028
unstable,0.328799176113174,0.316030234859132,0.461799010207206,0.46926920899889,-1.2108116796708899,-1.0741974455446701,-0.5554471808974399,2.840456306113,2.7887427493522994,5.5131782858303495,9.1340274247324,6.389977600607571
unstable,0.577747366250939,0.8388129332613671,0.218691619639262,0.11756167810890401,-1.37710582546341,-1.45259597482508,-1.82509747671295,4.65479927700144,5.9316019012757195,9.00216299271614,8.58249255320686,6.420822679078209
unstable,0.22265448481699301,0.16455909932963098,0.934876703630922,0.9051316011194709,-1.03281060258609,-0.8878350160253579,-1.87789389268761,3.79853951129906,8.02965989680781,8.73584700749139,9.69123349372407,2.67785395862024
unstable,0.0524323183419695,0.8593004224309091,0.129977731347659,0.80824830778787,-1.41634162166672,-1.2885234600306699,-1.94455695880321,4.6494220405006,2.57721056914807,4.4544354725344,1.3396210709924,9.758202669731151
stable,0.7340105703030859,0.31127096357428197,0.388144173476907,0.19095488642311997,-1.56861719222312,-1.78680800713541,-0.651514049354452,4.00693924871298,2.07261977090264,3.4761541939066403,5.09048320104539,3.40312089178595
unstable,0.49600236321051394,0.837324075169135,0.10486970894515599,0.42991250148963206,-1.2151515042744698,-1.22926654037558,-1.74590297746033,4.19032102211038,8.74450579159611,4.824071186850361,8.13667114924939,6.16560454119832
stable,0.752566756338835,0.529938700293091,0.7909420830485849,0.16431146815207098,-0.595963672899338,-0.5147581052800639,-0.7492194343180161,1.85994121249742,6.10608976874438,6.14990690388558,0.7461887506283701,3.90505415117006
unstable,0.7745840214952421,0.35965643300561706,0.24810810264240696,0.22028560627312002,-0.645702499653457,-0.580691727318126,-0.715970604452433,1.9423648314240198,9.73011130104841,8.11114092143616,6.29393369773688,2.10337603074976
unstable,0.43401104540268504,0.722896370694289,0.677542118748112,0.17215369716655898,-1.2286467555102298,-1.2205981567458,-1.10533136302987,3.5545762752859,2.48003009919702,7.225457807462799,9.10048563836375,4.90334346218368
unstable,0.534078464795621,0.307154555181257,0.998173865307694,0.13414846661058302,-1.4965192273847199,-0.7295116473804351,-0.729819881256647,2.9558507560218,8.83598630107166,1.4018712409171399,9.46801300117613,0.636760451827035
unstable,0.710493844303051,0.13617255910006099,0.6610629286309561,0.65979205898881,-0.581091571147041,-1.3625851366046202,-1.99404457379224,3.9377212815438996,3.76382606189605,8.61280258271184,7.2201357816027,4.70667467868754
unstable,0.331611831363607,0.671452693463197,0.34645348614581195,0.9974414897177281,-1.81530884450189,-1.93701572118137,-0.920457629916573,4.67278219559983,9.317295886715259,8.06063598954603,5.77347436510847,3.57093370932009
unstable,0.549870748264964,0.5133483292122311,0.391773777461663,0.40395683831805496,-1.5559537342406597,-1.5623667408454298,-1.91136751216326,5.029687987249349,6.93823216103786,6.885394233232059,5.0262827523910305,6.43464954855944
unstable,0.723374816307841,0.694526995722093,0.49963023598072,0.07696123294733,-0.9736155295934409,-1.9096429018330499,-1.3945983143206901,4.27785674574718,3.39322146698769,8.83987299785701,6.774142318956339,5.2476880495092
stable,0.22522120778302498,0.0897687861008896,0.501958726043068,0.289289864977406,-1.4493604615978999,-0.966652365033957,-1.2251187883193002,3.64113161495116,8.41621012824896,4.2509793126109505,6.4271714295802305,2.26071272302569
stable,0.365197443092549,0.35527521946238705,0.204689410264731,0.7805693269577809,-1.2697048983864698,-0.671628530216368,-1.24634060874886,3.1876740373517,6.2035372073117605,2.77002474358365,9.450846027510211,2.00678699480583
stable,0.18717135491254003,0.7233165003109642,0.696752319570854,0.29450596511506,-1.59844598208397,-1.80315238424822,-0.6270316968244499,4.02863006315664,1.46492082575486,8.178487719160321,2.3879772585195402,3.40329447898162
unstable,0.710705160394626,0.223250768886793,0.964641215874495,0.9014447585115128,-0.7296695021684859,-0.732859405393223,-1.33220860882476,2.79473751638647,8.89818894441827,3.7628021401530405,8.00266313484753,7.45003916481159
unstable,0.975030288666125,0.666926456132055,0.16083257442569102,0.8073489227977991,-0.6468509374574761,-1.02861755643655,-1.3213336688789,2.9968021627729304,7.82585012308875,4.60256982012924,5.2842664784485,2.4583186150530603
unstable,0.7774025592643221,0.256210288742925,0.43790328534914597,0.365168072070726,-1.3407536874411299,-0.723060397409182,-1.1827411192988602,3.24655520414917,4.793257679278019,0.8318918108152809,5.28647313610961,6.58944197765724
unstable,0.44113285243029704,0.22311024032298102,0.540146246375527,0.590792502266938,-1.1951217808010501,-0.7362787383228541,-1.71959756049567,3.6509980796195696,9.79723611030002,6.92560321966725,7.23090204716031,9.069296652971259
stable,0.23027665061956898,0.266444957050378,0.9918127693596558,0.542711561176338,-1.60624942843002,-1.6807655267462,-1.55351468728562,4.84052964246184,2.24428124320921,9.377756190269482,0.750144897814421,4.47054494182016
unstable,0.709538405171891,0.7329714543829959,0.38470640615703905,0.7367972457822521,-1.9808038397556103,-0.6936360395405211,-1.6597880436711399,4.33422792296727,5.618819196900519,5.5120442371362195,1.34199951707209,1.7798340308870801
unstable,0.5825186431711831,0.707409958515504,0.9506791659726779,0.7596139787274091,-1.45247604223911,-0.7755924052213671,-0.771796995897405,2.99986544335788,4.06913567695726,3.7302224638776296,1.64887133299551,5.3590937718302
stable,0.25794010915375104,0.8952964675966101,0.8689285887479109,0.16171278613289902,-1.95428879396199,-0.9813467771089519,-1.65410279224049,4.5897383633114295,4.55584236703961,7.64399242322803,0.656255790665501,1.1033491256585501
stable,0.848075483927896,0.9092641815699759,0.266200690885235,0.49189144686004704,-1.4281847326520902,-0.5255433552480301,-1.5455854737736598,3.4993135616737794,3.5433990926901204,0.618214579620224,7.84737937539988,8.280459843630629
unstable,0.39390209280207894,0.44192253774437396,0.69716417144347,0.34137043392315203,-0.701490797340893,-1.27952243784305,-1.01962362339144,3.0006368585753798,7.67800132638357,5.7973938474098095,6.67064011834293,4.9480444401115395
stable,0.280876544138803,0.532758116679115,0.368187600661991,0.35396456056881703,-1.0764255917427599,-1.23160235169994,-1.1649864121576998,3.4730143556004,7.10907221916525,6.64270842273206,1.2240334841552198,1.4402536346422
unstable,0.237035814539526,0.891976784410413,0.656815202888496,0.8806108485213878,-1.5791962007364,-1.52657252380956,-0.5718341092663821,3.67760283381234,9.730451261897471,0.8379101638371709,7.25610064969676,9.56036383259409
stable,0.20908442237486605,0.125429623990676,0.0566194808948773,0.200519530777326,-1.9401403368740002,-0.798906313650939,-1.1717962011648602,3.9108428516898,8.61538699801893,4.31474225825145,6.6836005323267,5.099561984941389
stable,0.659984791610962,0.5659424052313959,0.252764134436726,0.866472162071242,-1.43147136258531,-0.523454937050654,-1.48192167292844,3.4368479725644,8.0241892160343,1.86361381713763,1.9902755778169001,2.7907031521760697
stable,0.0831374964638741,0.41144626447922295,0.376175864834617,0.14198767957477498,-0.791358017663192,-1.1341762978095902,-1.02355327743742,2.9490875929102005,5.37106190576061,7.2223407600018295,5.8676536781639195,1.0305383126235201
unstable,0.8057797175362521,0.431950307565668,0.22231901486545,0.25478219429265697,-1.29177526424578,-1.94331388580023,-1.5368605744191102,4.77194972446512,7.31107173842912,5.31203819970404,1.5443405427222499,9.65756922650383
stable,0.0674295746326831,0.7665042935540959,0.34937246860353904,0.573419190647207,-0.53224577222158,-1.7345863376706498,-0.8450106737391558,3.11184278363139,1.54318536234038,2.56135713405089,3.52866166128232,6.71387809907654
unstable,0.753471092473068,0.8744500830139871,0.9125970976791729,0.41603787646132107,-1.1141951265310401,-1.9844222678913601,-1.8511200156355199,4.94973741005792,9.69689261699331,5.81101319939892,5.19837778984191,0.593119532312849
stable,0.0683425569118152,0.7239989704697859,0.657871481253695,0.546825743746432,-1.9269003368789301,-1.80763561922343,-1.7088204399400901,5.443356396042451,3.22001954928072,2.4115435490120603,2.86559949438854,8.59213737975193
unstable,0.7663368192332131,0.0546699545298901,0.172991321415984,0.93740834705731,-1.6954632246378503,-1.43469929210468,-1.32118656411248,4.451349080855009,1.9611969610727,4.55555250798415,8.35764817027982,6.61678774620342
unstable,0.12902496954241302,0.7489104915682109,0.365406166896599,0.31539005634081607,-0.913626827992953,-1.61826812806739,-1.5429630410660902,4.07485799712643,3.30823235925146,7.230828193056049,6.95491608594257,8.09607446771632
stable,0.300385636600693,0.0914599574331613,0.35869444032121994,0.165236809212068,-1.60171599016067,-1.67268112449207,-0.7895737827938171,4.06397089744656,9.86287568960153,7.3718411549606,8.18148087588198,7.1001262437434995
unstable,0.677774464527993,0.8200768479877729,0.856672610993874,0.272599258935478,-1.0751541745970101,-1.1480574099485301,-1.15182232421058,3.3750339087561203,0.9028585729656279,5.392658242975889,3.77718596575037,3.6633062251610102
unstable,0.791718699504143,0.0575491468194535,0.9946045848251559,0.505025280560153,-1.73113487985055,-1.3738885249337198,-1.2296659402436598,4.33468934502793,9.0778164183518,2.22730210194127,2.6094273402567403,9.433585608304199
stable,0.108242102227825,0.0503766702378506,0.652582023605461,0.36641753013440104,-1.53138051371857,-1.65740673242391,-1.0661227673310099,4.2549100134734905,7.86919707159014,0.834321306872752,8.48366561831223,2.8573511081507004
unstable,0.289713760379159,0.6196716330759019,0.22021956741767398,0.5821783347330861,-0.6802613607544219,-1.6542286234296701,-1.84109717369889,4.17558715788298,9.53535362012934,8.78983640653606,8.33908666382519,7.61026482972421
stable,0.36152165585382795,0.665030452362478,0.0664591227600339,0.9694750777924509,-1.9468586751167198,-1.55327250694919,-0.9999407242117679,4.50007190627768,6.633936977738191,6.328626871054761,9.75098465306637,1.17964646320125
stable,0.167547683840267,0.753780749601488,0.190667769669335,0.65408433119206,-0.637110440157203,-0.5962761483118171,-1.94427008288901,3.17765667135803,6.05703749224874,2.2554993731962,7.308294780418321,1.11559649380952
unstable,0.253829941183239,0.886428151030579,0.8783503453799442,0.47297233333097294,-1.30772060178706,-0.521663645933824,-1.0802875920219301,2.9096718397428103,7.520510038602571,2.32561126569825,5.85740376668043,3.72648199705195
stable,0.6209306765020369,0.613543264224988,0.85841953154234,0.4666154925520421,-0.750992151832837,-1.07430179767248,-0.9806814420496001,2.80597539155492,1.5108550788436699,8.774151456959009,1.28542127182886,0.764570823878795
unstable,0.640298261262917,0.982420200413312,0.70661159148129,0.632925874552676,-1.62215168302406,-1.52704958670117,-1.26390858602931,4.41310985575454,1.4151853730104198,1.85166319174698,5.14789284662908,2.2768261083111603
unstable,0.955890373439458,0.944593625018682,0.660278791830457,0.8958193677198829,-1.55608766383386,-1.99116061036477,-0.6159458498765601,4.16319412407519,4.539511799667889,4.65086961228667,5.58486308019974,1.54464479370007
unstable,0.607776867371845,0.10850691905727802,0.266326748517784,0.207390615607155,-1.7613380241336203,-0.916214997236407,-0.68266207309172,3.3602150944617497,7.739938494807889,7.483004339602929,7.31090884056533,9.06000388903451
stable,0.363579832476121,0.879453239508226,0.587709236802153,0.9927839846798621,-1.3747539548080001,-0.765371976264555,-0.8895270664207171,3.02965299749327,0.7117883820806981,1.52903801949897,7.12804392256675,1.4565138357790401
stable,0.30513619116393104,0.126532086014173,0.5847362298645731,0.259411441871767,-0.825050524916511,-0.865248823421565,-1.9507697311263001,3.6410690794643803,6.759334932114039,5.71234803002671,5.351053473299389,2.3096645000381897
unstable,0.7719918706812879,0.37026727708153395,0.470652896692374,0.451566302135433,-1.35332007757009,-0.9650767670748872,-1.1954547213037099,3.51385156594869,4.744343885771929,2.2049948231623198,8.38799254834898,9.6970677400879
unstable,0.403045251018242,0.6020092957989921,0.196958121210913,0.7400561319814091,-1.12629715072295,-1.05862417012206,-0.630698882327124,2.81562020317213,5.09264828378103,7.721005809807769,5.6773803005357895,9.816878214217
unstable,0.579441979321463,0.468652767499936,0.7602481974013778,0.276366742274542,-0.7874671789002841,-1.2836021703529399,-0.585497044881422,2.65656639413465,7.44338069203638,9.617262837774529,6.28549171208115,9.89239954570114
unstable,0.217120024101475,0.962377865223549,0.568559500924148,0.9785890801135742,-1.13909171744509,-0.830701686873322,-0.674237216346327,2.6440306206647404,8.11142086897745,8.69903075153616,5.25955933228418,6.57539639323705
unstable,0.861306203887713,0.912846165890273,0.4164784450148421,0.0775265794609161,-0.8025787300873549,-1.067510674082,-1.70947983818672,3.5795692423560697,3.81986743835037,4.731539548058111,6.2713711002135,5.8028411940507905
stable,0.914791085811613,0.5720671510833629,0.268431270084366,0.23969670982452898,-0.7776419491127479,-1.51209016133717,-0.628484372155915,2.9182164826058297,2.36423027152112,2.32798284283789,0.558550569831859,3.53145835445872
unstable,0.946910103495647,0.27292166733758605,0.21901637782418698,0.565247760205854,-1.03852975216989,-0.9881745483533009,-1.5984897699224099,3.6251940704456,4.3581626619547,6.180006179426191,9.85565217760386,2.31785828591418
unstable,0.20440665922205298,0.227857512699172,0.20116704492314602,0.421158779738586,-0.861629086348531,-1.6738801337616298,-1.13962064744495,3.67512986755511,9.60590488087905,5.49020863306896,9.577414250370632,9.72861323262822
unstable,0.7762438567061719,0.476100185884994,0.8987121157554542,0.9013783683296551,-1.9367367372596598,-0.661474929266621,-1.0667913736710801,3.66500304019736,9.45450740179131,9.74080564241303,1.99571770959966,2.7731100209595496
stable,0.33361462504524997,0.79919562093834,0.0594226673442475,0.618730113651062,-1.0518663194182298,-1.71349907726879,-1.46387445627637,4.22923985296339,2.0401147594252,2.18250438760801,1.8574279572534698,7.80730288130816
unstable,0.9743588761963942,0.803759613793307,0.918254101074353,0.25924952230874104,-1.28446918113762,-1.9411012553896498,-0.948645534594555,4.17421597112182,1.5598096096192398,9.809972615641579,7.503383456672901,7.89166775326823
stable,0.727994846482133,0.8573042814116159,0.351772616398662,0.8969708226824901,-0.7298632384883941,-1.37655267735783,-1.40918370725772,3.51559962310394,1.1226061235050402,1.5173358778931103,6.375898736592361,5.30426330074391
stable,0.157214725514012,0.41403897079693397,0.37760933123109003,0.453492122976928,-0.860838899374683,-0.887206054933521,-0.992318090686935,2.7403630449951404,8.01409911666105,1.12515445999723,9.60444102106938,7.259768170401241
unstable,0.596053513665869,0.7650068398748019,0.8637130106942191,0.421505687074529,-0.624019691196166,-0.906874561452121,-1.24682756098266,2.7777218136309503,7.98843771158864,6.659458094742059,2.49851231448014,1.6454236156834599
unstable,0.28275925551134495,0.93273221397139,0.793356302847203,0.6579242171035451,-1.36710385714115,-0.7282356778357759,-1.6248627992363798,3.72020233421331,5.244185277561309,6.2703207429074,1.9770057998568897,1.61862516400996
stable,0.990376003998255,0.251797519915069,0.46981911161824397,0.59824059745239,-0.650033203567856,-1.3138554043555701,-1.12494895113169,3.0888375590551203,2.7740078902097403,6.63706389441312,0.7054560450031769,6.28657568829898
unstable,0.829101209517042,0.959389104310505,0.100066430640114,0.748468653599718,-1.58483913436879,-0.66357119271725,-0.560403704308358,2.8088140313944,1.46855308875926,9.58924874723933,5.8334442619202695,9.63022302930929
stable,0.137890758528466,0.524049280946028,0.115007888131688,0.18184771927754603,-1.48545014536107,-1.67669040177872,-0.5295990184467171,3.6917395655865097,3.24344318859035,4.58550622842169,3.0233269335837205,3.21941512761478
unstable,0.0770746941099688,0.238003829673215,0.597608602439937,0.7782453470066228,-1.4569015748364198,-1.19700014385656,-0.668682375668932,3.3225840943619103,2.9031588993798194,8.61637855925257,5.76699606294701,9.88809777073929
stable,0.4876930368601529,0.4656786916140179,0.30325270354656203,0.6060974814953871,-1.19345453041674,-0.786990144572873,-1.06220748225779,3.0426521572474,1.24435691827071,4.2357559344100295,9.7875031872493,9.534039516624349
unstable,0.7520807394811652,0.545648488420681,0.7538197932181341,0.30600841399523804,-0.934458455082937,-1.32480292622233,-1.8342345197971601,4.09349590110243,5.3543269469276,5.979252723207621,2.99338430670646,0.941709650435217
unstable,0.971341983830699,0.528256180023702,0.385194967471062,0.578910020340178,-0.7212774890526429,-1.6318315064242899,-1.5788191009511203,3.9319280964280496,3.9248920647543697,4.335836925439859,5.0870658346142195,3.0066260165802206
unstable,0.949741092428101,0.31554648964792104,0.541918832173236,0.699999220688813,-1.26385827193245,-1.8681029711211101,-1.68596948968384,4.8179307327374,1.2389015915716202,5.4610549423621,6.494968996482481,8.83971312273442
unstable,0.0921136908045225,0.16132365126875697,0.62953853876816,0.718515216883643,-0.941815423550282,-1.45548903319626,-1.550179889639,3.9474843463855396,2.62810073032384,3.85276605697819,4.822862494782861,7.814726211511981
unstable,0.218446974558015,0.130164289881956,0.927245126891704,0.32251597605164395,-0.990320699209359,-0.7404319941397759,-1.3817710195971102,3.11252371294624,4.21792481404507,9.163560692276311,4.02704052947585,8.25682694302901
stable,0.27552458889825604,0.180635826916475,0.0711506931410532,0.44931355772233295,-1.5286790712075702,-0.9335363619779,-1.16249585884227,3.6247112920277407,1.8757300908466101,4.17903343821951,5.62774509134541,7.54360002938124
unstable,0.7349149707224409,0.701033898401096,0.571191708968494,0.81777574745003,-1.14722715185155,-0.584545426555362,-1.3603853536932502,3.09215793210016,5.9785334144077895,1.6503058274627,8.50278246872576,5.39376822712636
stable,0.9104609020945129,0.252904568758316,0.335623597061136,0.70407677983623,-1.53964297191019,-1.2407101714331101,-1.48453186834768,4.26488501169098,9.23264202223704,1.1520110208253602,5.245103935934809,2.28177259870679
stable,0.44012534050406,0.734540611858051,0.168255893091366,0.550979649788275,-0.8027584581277679,-1.74006439802598,-1.05748958498866,3.60031244114241,1.74596185499735,1.2862956427832801,4.18627749634502,7.85037320999517
stable,0.9149430584105369,0.31260473316580395,0.198586651304513,0.083346972660824,-1.86681895881221,-1.3217173927616899,-1.63900144323512,4.82753779480902,2.532465708761,3.23518278825092,5.47281432519266,1.71552966516635
unstable,0.625448400854013,0.931250564447541,0.587481731699505,0.751014385768905,-1.81475862756324,-1.66567318874031,-0.9241580847509899,4.40458990105454,5.622991380463651,9.852456452523429,2.62558587676428,1.7761897153260402
stable,0.0805004356710543,0.7272388159377471,0.535747284555196,0.281612459388437,-1.59499072575254,-0.645610083054961,-0.8987132219772092,3.13931403078471,4.19529928513123,6.540574059988081,1.73984748452072,9.901965563099301
unstable,0.29229377618223806,0.8589540574046389,0.8094334851333441,0.201515916965642,-1.07957184085883,-1.26748157997329,-1.94656155278382,4.293614973615941,7.565435766939889,8.57192140296039,9.829992303670382,7.39514847393839
unstable,0.9184992416535149,0.769666621562071,0.7362150002367192,0.70654235403972,-1.9699394711764198,-0.9747808616907572,-1.42954207329801,4.374262406165189,5.64535265164892,1.3429482298310802,7.4971126976196905,3.83961252660666
unstable,0.729282373158417,0.26460723816061704,0.6025702494566999,0.519882667539852,-1.59174112412828,-1.85685097426155,-1.35360156336364,4.80219366175347,7.07158518027361,7.0969088755745995,7.15718267200863,2.52728992069177
unstable,0.6552622475127149,0.164645686220224,0.964074000237889,0.659952516500457,-1.8442685790122602,-1.03060979104193,-1.6456972869072,4.52057565696139,0.6466459753955021,9.40129134067439,8.45467761394191,7.9037771289021395
unstable,0.617576147921879,0.9434044486483041,0.8979341294457579,0.229052730987909,-1.18289055201431,-0.50756792202997,-1.2301706741678602,2.9206291482121403,2.47589634305734,5.32400787875518,4.71895621093938,7.169675562157379
stable,0.27607122656050803,0.35614994089398294,0.9479309361455249,0.25071004296958105,-1.7323889291444998,-1.03932274122078,-1.8006572905412799,4.57236896090656,9.44737922489169,6.91406642289078,1.2268354960248702,2.10571487104844
stable,0.13231179935337,0.551428484647481,0.8532106673417491,0.362999963656253,-1.44659938355839,-1.25787634409877,-1.59437700075343,4.29885272841059,1.43506121310756,0.5369413330211071,2.35286024675962,4.18782919809247
unstable,0.7210219257824859,0.566078365269655,0.227266443132815,0.815159044955939,-0.748265436916426,-0.83080301704501,-1.2789447467300201,2.8580132006914596,6.04822311952418,4.8710716251748805,8.023296141304058,6.39066789288457
stable,0.8146480580975419,0.427349471623437,0.0659924668345938,0.5469096985029,-1.2878154935267199,-1.074560816037,-1.9602074662617799,4.3225837758255,0.578901004434063,6.26607991675717,2.2099621496682404,5.0199196297783395
unstable,0.42660991919519603,0.777890750776229,0.762608575308105,0.4054433652189,-1.11187092705263,-0.6512855870973441,-1.7325050347300601,3.49566154888003,2.6947921524381697,9.37525093868319,9.23827823792766,9.460532070480749
stable,0.469658207708239,0.143762840162358,0.24217323311648603,0.6011415563256322,-1.12988672120343,-0.656845369104261,-0.7779330541882781,2.5646651444959705,1.9627363060743002,4.444441391867599,4.16354464422214,0.6001790790020021
stable,0.224715844691364,0.322195067290323,0.631429086308813,0.6972851520849399,-1.8693521376456699,-1.99081975789369,-0.869696315480396,4.72986821101976,7.02070644392133,3.2486657512221497,7.042719182954969,1.07651330909348
unstable,0.8169130622981429,0.785685788980381,0.262534829792894,0.614166820039265,-1.86264879965896,-0.7205837591187451,-0.7649497065290579,3.3481822653067597,5.790053987838651,0.9408785415034391,2.9674510129662997,5.80541355571321
unstable,0.9405621508197859,0.6869760100623999,0.49427719878100396,0.845820737200298,-1.17407917427424,-1.0453714849934301,-1.5222594315417999,3.7417100908094705,9.568139970783688,0.9713104807156719,4.13639510219408,8.207909179140989
unstable,0.769570316751511,0.29734540255062897,0.22320109236943497,0.378128045541956,-1.6296524741018,-0.806827310605405,-0.597303510934848,3.03378329564205,9.45302302816069,1.7087022417978999,7.67266530928585,9.233572233059268
stable,0.23644836099693897,0.718712779792338,0.13324884177832302,0.8378407660982572,-1.83968981041964,-1.4769624598826598,-1.31222089533517,4.6288731656374695,1.1605217410437099,2.109829975672,8.69418025067147,2.7409327772157
unstable,0.9004381674323081,0.7091686869256858,0.547601172103257,0.579212224812434,-0.761956344347261,-0.93009444658506,-0.556294527577329,2.24834531850965,6.80364591115083,7.2190999171221195,2.29700969331742,6.7828128631546
unstable,0.37784050802397295,0.55189828431317,0.722615669739773,0.616998029689343,-0.6186028787368559,-0.9684192886665809,-1.94494325535629,3.5319654227597304,6.9172172774929805,3.0289314509332903,6.7707044167032,5.665936361206209
unstable,0.616303806847901,0.8946125231880079,0.7149799382851909,0.12546026151188902,-1.89602424639753,-0.9191461303115591,-1.26698794902281,4.0821583257319,8.97909974292711,7.33673961883046,2.0905590664721,9.02683133361802
unstable,0.512106494619759,0.580036830116056,0.10649454563031699,0.7797290975498359,-1.66734962017705,-1.28618946010568,-1.14990269903294,4.10344177931567,3.0505069932155,6.549681671589481,5.920541736528291,9.380387722262949
unstable,0.473559606002623,0.586932031623264,0.6925271920737309,0.8349350408627451,-1.39833980715857,-1.15013885758962,-0.5269261525562849,3.07540481730448,9.74698246980868,4.840505082581901,8.90041756735368,3.4187832188878597
unstable,0.5958626199133961,0.6724756675080129,0.39122070412853494,0.254713739085052,-1.8257845166293702,-1.74066085936017,-1.36278044119898,4.929225817188519,3.69102508089398,7.445983863335611,8.65358292775368,9.95341496662748
unstable,0.818171797839807,0.252390714900228,0.850767267882182,0.119576944693646,-1.9564016530269297,-1.03483113825077,-0.976250330567069,3.9674831218447704,8.77426565404127,5.48087037197613,4.99341482080243,0.845089185387373
stable,0.36278988043971705,0.0700601111114316,0.24578766951116202,0.9436275129500559,-1.18665086124395,-1.9327984467989798,-1.44558643430109,4.565035742344019,2.1216120693058103,6.68488954219373,9.42463896505988,3.36538022147618
stable,0.683096948646213,0.41997163209155797,0.7448077484358809,0.9698398179125189,-1.0460631398809301,-1.90708568597509,-1.8956222329286299,4.84877105878465,1.03077950914922,5.9191668153635595,1.34370831324287,9.05213380051766
unstable,0.8216095658911919,0.651431518850485,0.9319903240416579,0.829825815716863,-0.61100878707791,-1.85956176745103,-0.6332262497923801,3.10379680432132,9.50531859609508,3.17135373401335,5.74953852269983,5.7369742845769505
unstable,0.38782441795792205,0.24695312046808102,0.6811479603793679,0.9772902472500621,-1.9540149168463898,-1.2685807246578302,-1.3244364521718601,4.54703209367608,8.803072172781462,9.611756767948439,2.16181466394613,6.479021068996969
unstable,0.599086435967098,0.330507650079416,0.34728798120973997,0.521619129583852,-1.1395146646999499,-1.81038923841881,-1.25308423167501,4.20298813479377,9.5185617331918,8.47256343009634,6.10645363666592,0.889384240841749
